movie_name,movie_yr,movie_directors,movie_writers
Nim's Island,2008,"['Jennifer Flackett', 'Mark Levin']","['Joseph Kwong', 'Paula Mazur']"
The No. 1 Ladies' Detective Agency     ,None,"['Jill Scott', 'Anika Noni Rose', 'Lucian Msamati', 'See full cast & crew']",None
Nothing But the Truth,2008,['Rod Lurie'],['Rod Lurie']
Departures,2008,['Yôjirô Takita'],['Kundô Koyama']
Older Than America,2008,['Georgina Lightning'],"['Georgina Lightning', 'Christine K. Walker']"
Hyakuman-en to nigamushi onna,2008,['Yuki Tanada'],['Yuki Tanada']
The Other Boleyn Girl,2008,['Justin Chadwick'],"['Peter Morgan', 'Philippa Gregory']"
Outpost,2008,['Steve Barker'],"['Rae Brunton', 'Kieran Parker']"
Over Her Dead Body,2008,['Jeff Lowell'],['Jeff Lowell']
Overcome,2008,['B.J. Alexander'],['Dani Franklin']
Faubourg 36,2008,['Christophe Barratier'],"['Christophe Barratier', 'Christophe Barratier']"
Passengers,2008,['Rodrigo García'],['Ronnie Christensen']
"Patrik, Age 1.5",2008,['Ella Lemhagen'],"['Michael Druker', 'Ella Lemhagen']"
Phoebe in Wonderland,2008,['Daniel Barnz'],['Daniel Barnz']
Picture This,2008,['Stephen Herek'],['Temple Mathews']
Pineapple Express,2008,['David Gordon Green'],"['Seth Rogen', 'Evan Goldberg']"
Pirates II: Stagnetti's Revenge,2008,['Joone'],"['Joone', 'Max Massimo']"
Pontypool,2008,['Bruce McDonald'],"['Tony Burgess', 'Tony Burgess']"
Possession,2008,"['Joel Bergvall', 'Simon Sandquist']","['Michael Petroni', 'Won-mi Byun']"
Pretty Ugly People,2008,['Tate Taylor'],['Tate Taylor']
Princess,2008,['Mark Rosman'],['Heidi Ferrer']
Prom Night,2008,['Nelson McCormick'],['J.S. Cardone']
Quantum of Solace,2008,['Marc Forster'],"['Paul Haggis', 'Neal Purvis']"
Quarantine,2008,['John Erick Dowdle'],"['John Erick Dowdle', 'Drew Dowdle']"
Rachel Getting Married,2008,['Jonathan Demme'],['Jenny Lumet']
Rain,2008,['Maria Govan'],['Maria Govan']
Rambo,2008,['Sylvester Stallone'],"['Art Monterastelli', 'Sylvester Stallone']"
The Reader,2008,['Stephen Daldry'],"['David Hare', 'Bernhard Schlink']"
Repo! The Genetic Opera,2008,['Darren Lynn Bousman'],"['Darren Smith', 'Terrance Zdunich']"
Resident Evil: Degeneration,2008,['Makoto Kamiya'],"['Shotaro Suga', 'Shinji Mikami']"
Revanche,2008,['Götz Spielmann'],['Götz Spielmann']
Revolutionary Road,2008,['Sam Mendes'],"['Justin Haythe', 'Richard Yates']"
RocknRolla,2008,['Guy Ritchie'],['Guy Ritchie']
Role Models,2008,['David Wain'],"['Timothy Dowling', 'W. Blake Herron']"
Rough Aunties,2008,['Kim Longinotto'],"['Jackie Branfield', 'Eureka', 'Ladyfair']"
The Ruins,2008,['Carter Smith'],"['Scott B. Smith', 'Scott B. Smith']"
Séraphine,2008,['Martin Provost'],"['Marc Abdelnour', 'Martin Provost']"
Sauna,2008,['Antti-Jussi Annila'],['Iiro Küttner']
The Secret Life of Bees,2008,['Gina Prince-Bythewood'],"['Gina Prince-Bythewood', 'Sue Monk Kidd']"
The Secret of Moonacre,2008,['Gabor Csupo'],"['Lucy Shuttleworth', 'Graham Alborough']"
Seven Pounds,2008,['Gabriele Muccino'],['Grant Nieporte']
Seventh Moon,2008,['Eduardo Sánchez'],"['Jamie Nash', 'Eduardo Sánchez']"
Sex and the City,2008,['Michael Patrick King'],"['Michael Patrick King', 'Candace Bushnell']"
The Sisterhood of the Traveling Pants 2,2008,['Sanaa Hamri'],"['Elizabeth Chandler', 'Ann Brashares']"
Sita Sings the Blues,2008,['Nina Paley'],"['Nina Paley', 'Valmiki']"
Skin,2008,['Anthony Fabian'],"['Helen Crawley', 'Jessie Keyt']"
Sukai kurora,2008,['Mamoru Oshii'],"['Hiroshi Mori', 'Chihiro Itô']"
Sleep Dealer,2008,['Alex Rivera'],"['Alex Rivera', 'David Riker']"
Slumdog Millionaire,2008,"['Danny Boyle', 'Loveleen Tandan']","['Simon Beaufoy', 'Vikas Swarup']"
Walking Vengeance,2008,['Agustín Díaz Yanes'],['Agustín Díaz Yanes']
Man jeuk,2008,['Johnnie To'],"['Kin Chung Chan', 'Chi Keung Fung']"
Speed Racer,2008,"['Lana Wachowski', 'Lilly Wachowski']","['Lilly Wachowski', 'Lana Wachowski']"
The Spirit,2008,['Frank Miller'],"['Frank Miller', 'Will Eisner']"
Stargate: Continuum,2008,['Martin Wood'],['Brad Wright']
Stargate: The Ark of Truth,2008,['Robert C. Cooper'],['Robert C. Cooper']
Starship Troopers 3: Marauder,2008,['Edward Neumeier'],['Edward Neumeier']
Step Brothers,2008,['Adam McKay'],"['Will Ferrell', 'Adam McKay']"
Step Up 2: The Streets,2008,['Jon M. Chu'],"['Toni Ann Johnson', 'Karen Barna']"
The Strangers,2008,['Bryan Bertino'],['Bryan Bertino']
Sunshine Cleaning,2008,['Christine Jeffs'],['Megan Holley']
Superhero Movie,2008,['Craig Mazin'],['Craig Mazin']
Süt,2008,['Semih Kaplanoglu'],"['Semih Kaplanoglu', 'Orçun Köksal']"
"Synecdoche, New York",2008,['Charlie Kaufman'],['Charlie Kaufman']
Tokyo Sonata,2008,['Kiyoshi Kurosawa'],"['Kiyoshi Kurosawa', 'Max Mannix']"
Taken,2008,['Pierre Morel'],"['Luc Besson', 'Robert Mark Kamen']"
